cnt,index,n_systems,countries,status,wave,group,estimate,se,ci_low,ci_high
URY,homepos_h,1,URY,both cycles,2025,Q4-Q3,27.100741239780348,3.7492075219606185,19.752294496737534,34.44918798282316
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q1,360.1313465549038,1.0208964729236387,358.1303894679735,362.13230364183414
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q1,355.7730322773382,0.9735581919649141,353.86485822108693,357.68120633358944
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2,381.435164585941,1.1933755437883968,379.0961485201157,383.77418065176624
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2,374.8760230532052,1.0942930066090002,372.73120876025155,377.0208373461588
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3,404.07284957163796,1.2024068138500736,401.7161322164918,406.4295669267841
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3,397.3003139190106,1.3855414262402899,394.5846527235796,400.0159751144416
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4,431.85732598297784,1.5416911534226492,428.8356113222695,434.8790406436862
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4,425.8355938668489,1.3990393907708623,423.093476660938,428.5777110727598
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2-Q1,21.303818031037167,1.240169708845692,18.873085401699612,23.734550660374722
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2-Q1,19.102990775867,1.2107650307138769,16.7298913156678,21.4760902360662
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q1,43.941503016734146,1.4345277143168167,41.12982869667319,46.753177336795105
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q1,41.5272816416724,1.4839205719803161,38.618797320590986,44.43576596275382
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q1,71.72597942807403,1.7434713788966103,68.30877552543667,75.14318333071138
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q1,70.06256158951072,1.6520231332980555,66.82459624824654,73.30052693077491
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q2,22.63768498569698,1.3291573362599143,20.032536606627545,25.242833364766412
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q2,22.424290865805403,1.3264994053386328,19.824352031341682,25.024229700269125
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q2,50.42216139703686,1.686911343149412,47.11581516446401,53.72850762960971
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q2,50.95957081364372,1.5669764910624924,47.88829689116124,54.030844736126205
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4-Q3,27.78447641133988,1.5807217905027933,24.686261701954407,30.882691120725354
LATAM7,homepos_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4-Q3,28.53527994783832,1.4701170071031944,25.65385061391606,31.41670928176058
ARG,hisei_h,1,ARG,both cycles,2022,Q1,350.72095221621385,2.6230305425822054,345.5798123527527,355.862092079675
ARG,hisei_h,1,ARG,both cycles,2025,Q1,348.8078677206957,3.1996084683756076,342.5366351226795,355.0791003187119
ARG,hisei_h,1,ARG,both cycles,2022,Q2,369.8377695436001,3.520702209829017,362.9371932123352,376.73834587486493
ARG,hisei_h,1,ARG,both cycles,2025,Q2,371.4407419063969,3.390399365426779,364.79555915016044,378.0859246626334
ARG,hisei_h,1,ARG,both cycles,2022,Q3,394.3551073793681,3.1281899921677603,388.2238549947193,400.4863597640169
ARG,hisei_h,1,ARG,both cycles,2025,Q3,384.59415154139805,3.8731311777418322,377.00281443302407,392.185488649772
ARG,hisei_h,1,ARG,both cycles,2022,Q4,414.3014339938836,3.9249835466281606,406.6084662424924,421.99440174527484
ARG,hisei_h,1,ARG,both cycles,2025,Q4,423.53766521007947,5.260447182193576,413.22718873298004,433.8481416871789
ARG,hisei_h,1,ARG,both cycles,2022,Q2-Q1,19.11681732738623,3.708980093732197,11.847216343671123,26.386418311101338
ARG,hisei_h,1,ARG,both cycles,2025,Q2-Q1,22.632874185701212,3.717845384424179,15.345897232229822,29.9198511391726
ARG,hisei_h,1,ARG,both cycles,2022,Q3-Q1,43.634155163154276,3.4007570632614867,36.968671319161764,50.29963900714679
ARG,hisei_h,1,ARG,both cycles,2025,Q3-Q1,35.78628382070235,4.223820658355005,27.50759533032654,44.064972311078165
ARG,hisei_h,1,ARG,both cycles,2022,Q4-Q1,63.580481777669775,4.455127095032241,54.848432671406584,72.31253088393296
ARG,hisei_h,1,ARG,both cycles,2025,Q4-Q1,74.72979748938377,5.681011149849271,63.595015635679204,85.86457934308834
ARG,hisei_h,1,ARG,both cycles,2022,Q3-Q2,24.517337835768046,3.3713245117939277,17.90954179265195,31.125133878884142
ARG,hisei_h,1,ARG,both cycles,2025,Q3-Q2,13.15340963500114,4.180274803705339,4.960071019738674,21.346748250263605
ARG,hisei_h,1,ARG,both cycles,2022,Q4-Q2,44.463664450283545,4.2967546964666345,36.04202524520894,52.88530365535815
ARG,hisei_h,1,ARG,both cycles,2025,Q4-Q2,52.09692330368256,5.180620603180724,41.94290692144834,62.25093968591678
ARG,hisei_h,1,ARG,both cycles,2022,Q4-Q3,19.9463266145155,4.0350128322124945,12.03770146337901,27.85495176565199
ARG,hisei_h,1,ARG,both cycles,2025,Q4-Q3,38.94351366868142,4.458850920031591,30.204165865419498,47.68286147194334
BRA,hisei_h,1,BRA,both cycles,2022,Q1,354.9096905948246,1.8441039860559596,351.29524678215495,358.5241344074943
BRA,hisei_h,1,BRA,both cycles,2025,Q1,359.96555477064317,1.5477600714853428,356.9319450305319,362.99916451075444
BRA,hisei_h,1,BRA,both cycles,2022,Q2,375.0027746059949,1.7484502841212937,371.57581204911713,378.42973716287264
BRA,hisei_h,1,BRA,both cycles,2025,Q2,377.8088077200498,2.0341155915334035,373.8219411606443,381.7956742794553
BRA,hisei_h,1,BRA,both cycles,2022,Q3,395.7282848077573,2.945236037358536,389.95562217453454,401.50094744098004
BRA,hisei_h,1,BRA,both cycles,2025,Q3,407.57146036780904,2.9384271529537944,401.81214314801963,413.33077758759845
BRA,hisei_h,1,BRA,both cycles,2022,Q4,415.6758557129494,3.3717840654758873,409.06715894461666,422.2845524812821
BRA,hisei_h,1,BRA,both cycles,2025,Q4,428.70444635432216,3.183101902238918,422.4655666259339,434.9433260827104
BRA,hisei_h,1,BRA,both cycles,2022,Q2-Q1,20.093084011170276,2.1472864298028282,15.884402608756734,24.30176541358382
BRA,hisei_h,1,BRA,both cycles,2025,Q2-Q1,17.843252949406633,2.3071176724381153,13.321302311427928,22.365203587385338
BRA,hisei_h,1,BRA,both cycles,2022,Q3-Q1,40.81859421293268,3.3181754074513066,34.31497041432812,47.32221801153724
BRA,hisei_h,1,BRA,both cycles,2025,Q3-Q1,47.60590559716587,3.173464460500779,41.38591525458435,53.8258959397474
BRA,hisei_h,1,BRA,both cycles,2022,Q4-Q1,60.766165118124775,3.5372768560080625,53.83310248034897,67.69922775590058
BRA,hisei_h,1,BRA,both cycles,2025,Q4-Q1,68.73889158367899,3.462294369804379,61.95279461886241,75.52498854849557
BRA,hisei_h,1,BRA,both cycles,2022,Q3-Q2,20.725510201762404,3.1448411293058527,14.561621588322932,26.889398815201876
BRA,hisei_h,1,BRA,both cycles,2025,Q3-Q2,29.76265264775924,2.6076722816508044,24.65161497572366,34.87369031979482
BRA,hisei_h,1,BRA,both cycles,2022,Q4-Q2,40.6730811069545,3.6619548033957816,33.49564969229877,47.85051252161023
BRA,hisei_h,1,BRA,both cycles,2025,Q4-Q2,50.89563863427236,3.2342118084069287,44.556583489794775,57.23469377874994
BRA,hisei_h,1,BRA,both cycles,2022,Q4-Q3,19.947570905192094,3.5965665914641,12.898300385922457,26.99684142446173
BRA,hisei_h,1,BRA,both cycles,2025,Q4-Q3,21.13298598651312,2.594892234797481,16.046997206310056,26.218974766716183
CHL,hisei_h,1,CHL,both cycles,2022,Q1,395.8288684238822,2.933540104110113,390.0791298198264,401.57860702793806
CHL,hisei_h,1,CHL,both cycles,2025,Q1,383.22947872170425,2.9311792312737066,377.4843674284078,388.97459001500073
CHL,hisei_h,1,CHL,both cycles,2022,Q2,403.91703282314717,3.1908377328991824,397.66299086666476,410.1710747796296
CHL,hisei_h,1,CHL,both cycles,2025,Q2,399.3289590436702,3.4911911102613633,392.4862244675579,406.17169361978245
CHL,hisei_h,1,CHL,both cycles,2022,Q3,421.56865006681966,3.3405720723946333,415.02112880492615,428.11617132871316
CHL,hisei_h,1,CHL,both cycles,2025,Q3,420.73672599912754,3.6704255811376236,413.5426918600978,427.93076013815727
CHL,hisei_h,1,CHL,both cycles,2022,Q4,450.1642085666607,3.1411694930749063,444.00751636023386,456.32090077308754
CHL,hisei_h,1,CHL,both cycles,2025,Q4,447.97489244246543,3.0082686739549276,442.0786858415138,453.8710990434171
CHL,hisei_h,1,CHL,both cycles,2022,Q2-Q1,8.08816439926494,4.270223587749609,-0.28147383272429316,16.457802631254175
CHL,hisei_h,1,CHL,both cycles,2025,Q2-Q1,16.099480321965927,3.872919738685052,8.508557634143227,23.69040300978863
CHL,hisei_h,1,CHL,both cycles,2022,Q3-Q1,25.73978164293743,4.176019336637221,17.554783743128475,33.924779542746386
CHL,hisei_h,1,CHL,both cycles,2025,Q3-Q1,37.50724727742329,4.735654327534443,28.225364795455782,46.789129759390796
CHL,hisei_h,1,CHL,both cycles,2022,Q4-Q1,54.33534014277848,3.89274385621964,46.70556218458798,61.96511810096897
CHL,hisei_h,1,CHL,both cycles,2025,Q4-Q1,64.74541372076118,4.396615294505911,56.12804774352959,73.36277969799276
CHL,hisei_h,1,CHL,both cycles,2022,Q3-Q2,17.65161724367249,4.225059931874552,9.370499777198368,25.93273471014661
CHL,hisei_h,1,CHL,both cycles,2025,Q3-Q2,21.40776695545736,4.173134009735635,13.228424296375518,29.587109614539205
CHL,hisei_h,1,CHL,both cycles,2022,Q4-Q2,46.24717574351354,3.833229972709554,38.73404499700281,53.76030649002426
CHL,hisei_h,1,CHL,both cycles,2025,Q4-Q2,48.64593339879525,4.432723769855713,39.95779480987805,57.33407198771245
CHL,hisei_h,1,CHL,both cycles,2022,Q4-Q3,28.595558499841047,3.531255189753626,21.674298327923943,35.51681867175815
CHL,hisei_h,1,CHL,both cycles,2025,Q4-Q3,27.23816644333789,4.048212800597353,19.303669354167077,35.1726635325087
COL,hisei_h,1,COL,both cycles,2022,Q1,359.2964808061544,2.8335056858663217,353.7428096618564,364.8501519504524
COL,hisei_h,1,COL,both cycles,2025,Q1,360.17106641111684,2.674869895848052,354.9283214152547,365.413811406979
COL,hisei_h,1,COL,both cycles,2022,Q2,373.86519107437965,2.835229198962436,368.3081418444133,379.422240304346
COL,hisei_h,1,COL,both cycles,2025,Q2,379.02196549679985,3.5114285804524257,372.1395654791131,385.9043655144866
COL,hisei_h,1,COL,both cycles,2022,Q3,388.8722981703542,4.285057994717654,380.4735845007076,397.2710118400008
COL,hisei_h,1,COL,both cycles,2025,Q3,399.3573576560602,3.762773534500403,391.9823215284394,406.73239378368095
COL,hisei_h,1,COL,both cycles,2022,Q4,420.1325862858953,5.671191771468275,409.01705041381746,431.2481221579731
COL,hisei_h,1,COL,both cycles,2025,Q4,422.2367561444572,6.015901625598654,410.44558895828385,434.0279233306306
COL,hisei_h,1,COL,both cycles,2022,Q2-Q1,14.568710268225232,2.7481984905821926,9.182241226684134,19.95517930976633
COL,hisei_h,1,COL,both cycles,2025,Q2-Q1,18.85089908568301,3.911666802789923,11.184032152214762,26.51776601915126
COL,hisei_h,1,COL,both cycles,2022,Q3-Q1,29.575817364199793,3.8285007332116536,22.071955927104952,37.079678801294634
COL,hisei_h,1,COL,both cycles,2025,Q3-Q1,39.186291244943334,3.9874058034743087,31.37097587013369,47.00160661975298
COL,hisei_h,1,COL,both cycles,2022,Q4-Q1,60.836105479740866,5.7301595451778775,49.60499277119223,72.0672181882895
COL,hisei_h,1,COL,both cycles,2025,Q4-Q1,62.06568973334038,6.606853527564638,49.11625681931369,75.01512264736706
COL,hisei_h,1,COL,both cycles,2022,Q3-Q2,15.007107095974561,3.9067091414276183,7.349957178776429,22.664257013172694
COL,hisei_h,1,COL,both cycles,2025,Q3-Q2,20.335392159260323,4.163109796182204,12.175696958743202,28.495087359777443
COL,hisei_h,1,COL,both cycles,2022,Q4-Q2,46.267395211515634,5.944405392577928,34.616360642062894,57.918429780968374
COL,hisei_h,1,COL,both cycles,2025,Q4-Q2,43.21479064765737,6.141516426437947,31.17741845183899,55.252162843475745
COL,hisei_h,1,COL,both cycles,2022,Q4-Q3,31.260288115541073,4.5494119448128885,22.343440703707813,40.17713552737433
COL,hisei_h,1,COL,both cycles,2025,Q4-Q3,22.879398488397044,5.123215384757604,12.837896334272141,32.92090064252194
MEX,hisei_h,1,MEX,both cycles,2022,Q1,375.7156651634203,2.9598078384575897,369.9144418000434,381.5168885267972
MEX,hisei_h,1,MEX,both cycles,2025,Q1,368.17933353904453,2.190155626551528,363.88662851100355,372.4720385670855
MEX,hisei_h,1,MEX,both cycles,2022,Q2,386.8012808630327,2.4382998112911065,382.0222132329021,391.5803484931632
MEX,hisei_h,1,MEX,both cycles,2025,Q2,384.48824601869546,2.591922865445496,379.4080772024223,389.5684148349686
MEX,hisei_h,1,MEX,both cycles,2022,Q3,405.893707773418,3.2779533279782185,399.46891925058065,412.3184962962553
MEX,hisei_h,1,MEX,both cycles,2025,Q3,401.8499624337809,2.7759970101980884,396.4090082937926,407.29091657376915
MEX,hisei_h,1,MEX,both cycles,2022,Q4,417.6231275161414,3.603425085370452,410.5604143488153,424.68584068346746
MEX,hisei_h,1,MEX,both cycles,2025,Q4,413.874540069691,3.3192795423867043,407.3687521666131,420.38032797276895
MEX,hisei_h,1,MEX,both cycles,2022,Q2-Q1,11.08561569961239,3.3810703094308936,4.458717893127838,17.71251350609694
MEX,hisei_h,1,MEX,both cycles,2025,Q2-Q1,16.308912479650928,2.861394623334248,10.700579017915803,21.917245941386053
MEX,hisei_h,1,MEX,both cycles,2022,Q3-Q1,30.178042609997703,3.4281974546381058,23.458775598907017,36.89730962108839
MEX,hisei_h,1,MEX,both cycles,2025,Q3-Q1,33.67062889473635,3.126182788579834,27.54331062911988,39.79794716035283
MEX,hisei_h,1,MEX,both cycles,2022,Q4-Q1,41.9074623527211,3.963378059159216,34.139241356769034,49.67568334867316
MEX,hisei_h,1,MEX,both cycles,2025,Q4-Q1,45.69520653064649,3.6428070722209758,38.555304669093374,52.8351083921996
MEX,hisei_h,1,MEX,both cycles,2022,Q3-Q2,19.092426910385313,3.4396615777328003,12.350690218029026,25.8341636027416
MEX,hisei_h,1,MEX,both cycles,2025,Q3-Q2,17.361716415085425,3.0765226789448943,11.331731964353432,23.39170086581742
MEX,hisei_h,1,MEX,both cycles,2022,Q4-Q2,30.821846653108707,3.4074707999180274,24.143203885269372,37.50048942094804
MEX,hisei_h,1,MEX,both cycles,2025,Q4-Q2,29.38629405099556,3.4413669313910664,22.64121486546907,36.13137323652205
MEX,hisei_h,1,MEX,both cycles,2022,Q4-Q3,11.729419742723394,3.3964227342729387,5.072431183548434,18.386408301898353
MEX,hisei_h,1,MEX,both cycles,2025,Q4-Q3,12.024577635910134,3.41585329996029,5.329505167987966,18.7196501038323
PER,hisei_h,1,PER,both cycles,2022,Q1,357.83322684226516,3.4671827731852307,351.0375486068221,364.6289050777082
PER,hisei_h,1,PER,both cycles,2025,Q1,351.86941360373874,3.7954490581628937,344.43033344973946,359.308493757738
PER,hisei_h,1,PER,both cycles,2022,Q2,379.67897771876005,2.784924861631497,374.2205249899623,385.1374304475578
PER,hisei_h,1,PER,both cycles,2025,Q2,376.14973401774876,2.8860799268601385,370.4930173611029,381.8064506743946
PER,hisei_h,1,PER,both cycles,2022,Q3,398.7512031740281,3.588427944167165,391.71788440346046,405.7845219445957
PER,hisei_h,1,PER,both cycles,2025,Q3,396.96257569895755,3.4266523387250105,390.2463371150565,403.6788142828586
PER,hisei_h,1,PER,both cycles,2022,Q4,432.24762030720115,3.2358886383521326,425.905278576031,438.5899620383713
PER,hisei_h,1,PER,both cycles,2025,Q4,426.27861621546015,4.288808023111853,417.8725524901609,434.6846799407594
PER,hisei_h,1,PER,both cycles,2022,Q2-Q1,21.84575087649489,4.084367232989894,13.840391099834697,29.851110653155082
PER,hisei_h,1,PER,both cycles,2025,Q2-Q1,24.28032041401002,4.088776405260688,16.266318659699074,32.29432216832097
PER,hisei_h,1,PER,both cycles,2022,Q3-Q1,40.91797633176293,3.6762745722838925,33.7124781700865,48.12347449343936
PER,hisei_h,1,PER,both cycles,2025,Q3-Q1,45.093162095218815,4.1455222992786025,36.96793838863275,53.21838580180488
PER,hisei_h,1,PER,both cycles,2022,Q4-Q1,74.41439346493598,4.006418823170328,66.56181257152214,82.26697435834983
PER,hisei_h,1,PER,both cycles,2025,Q4-Q1,74.40920261172141,4.9942882843173635,64.62039757445937,84.19800764898345
PER,hisei_h,1,PER,both cycles,2022,Q3-Q2,19.07222545526804,3.383056047303526,12.44143560255313,25.70301530798295
PER,hisei_h,1,PER,both cycles,2025,Q3-Q2,20.812841681208795,3.87880188039837,13.21038999562799,28.415293366789598
PER,hisei_h,1,PER,both cycles,2022,Q4-Q2,52.568642588441094,3.692017624107562,45.332288045190275,59.80499713169191
PER,hisei_h,1,PER,both cycles,2025,Q4-Q2,50.12888219771139,4.661754959219568,40.991842477641036,59.265921917781746
PER,hisei_h,1,PER,both cycles,2022,Q4-Q3,33.496417133173054,3.6098181985255797,26.421173464062917,40.57166080228319
PER,hisei_h,1,PER,both cycles,2025,Q4-Q3,29.316040516502596,4.14061793365538,21.200429366538053,37.43165166646714
URY,hisei_h,1,URY,both cycles,2022,Q1,378.3068084836679,2.4783525822913086,373.44923742237694,383.1643795449589
URY,hisei_h,1,URY,both cycles,2025,Q1,379.43976008185496,2.735775123217195,374.07764084034926,384.80187932336065
URY,hisei_h,1,URY,both cycles,2022,Q2,395.3512380598566,2.84889598869408,389.7674019220162,400.935074197697
URY,hisei_h,1,URY,both cycles,2025,Q2,391.3755678740305,3.1766893237912575,385.1492567993996,397.60187894866135
URY,hisei_h,1,URY,both cycles,2022,Q3,420.9045622224747,3.1767991262615594,414.678035935002,427.13108850994735
URY,hisei_h,1,URY,both cycles,2025,Q3,421.7927326401368,2.7789366692562365,416.3460167683946,427.23944851187906
URY,hisei_h,1,URY,both cycles,2022,Q4,461.0675708829782,3.3001496319309096,454.5992776043936,467.5358641615628
URY,hisei_h,1,URY,both cycles,2025,Q4,462.94763591627924,3.5601797010593224,455.969683702203,469.9255881303555
URY,hisei_h,1,URY,both cycles,2022,Q2-Q1,17.04442957618869,3.1794370106935372,10.812733035229357,23.276126117148024
URY,hisei_h,1,URY,both cycles,2025,Q2-Q1,11.935807792175524,3.2056126845011086,5.652806930553351,18.218808653797698
URY,hisei_h,1,URY,both cycles,2022,Q3-Q1,42.59775373880677,3.5942940617697983,35.55293737773797,49.64257009987558
URY,hisei_h,1,URY,both cycles,2025,Q3-Q1,42.35297255828186,3.5713441160102652,35.353138090901744,49.35280702566198
URY,hisei_h,1,URY,both cycles,2022,Q4-Q1,82.7607623993103,4.030383033085253,74.8612116544632,90.66031314415739
URY,hisei_h,1,URY,both cycles,2025,Q4-Q1,83.50787583442428,4.075307817797856,75.52027251154048,91.49547915730808
URY,hisei_h,1,URY,both cycles,2022,Q3-Q2,25.553324162618082,2.909020163742421,19.851644641682938,31.255003683553227
URY,hisei_h,1,URY,both cycles,2025,Q3-Q2,30.41716476610634,3.584527250862301,23.391491354416228,37.442838177796446
URY,hisei_h,1,URY,both cycles,2022,Q4-Q2,65.7163328231216,3.8160335070582194,58.2369071492875,73.19575849695572
URY,hisei_h,1,URY,both cycles,2025,Q4-Q2,71.57206804224876,4.577278090774826,62.6006029843301,80.54353310016742
URY,hisei_h,1,URY,both cycles,2022,Q4-Q3,40.16300866050352,3.4837696959553694,33.334820056431,46.991197264576044
URY,hisei_h,1,URY,both cycles,2025,Q4-Q3,41.15490327614242,4.098345157286674,33.12214676786054,49.1876597844243
LATAM7,hisei_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q1,367.5159560757755,1.0482197843455987,365.4614452984581,369.57046685309285
LATAM7,hisei_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q1,364.5232106926855,1.0600970015472946,362.4454205696528,366.6010008157182
LATAM7,hisei_h,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2,383.49346638411015,1.064163111862104,381.40770668486044,385.57922608335986
